url,Company Name,Description,Address,city,State,Phone,Website,LBN Legal business name,Authorized official,Enumeration date,Last updated,OrganizationOrSole,Type
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1982170437.aspx,Liberty Transit Inc,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","289 5th St Vallejo, Ca 94590-7209",Vallejo,CA,707-643-3333,-,Liberty Transit Inc,Rajni Bala - (president),10/22/18,10/22/18,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1518346493.aspx,"Life Care Medical Transport

						Lbn  Life Care Medical Transport, Llc","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","727 E San Ysidro Blvd # 148 San Ysidro, Ca 92173-3144",Ysidro,CA,619-277-1535,-,"Life Care Medical Transport, Llc",Anthony Salazar - (owner),5/25/15,5/25/15,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1881720951.aspx,"Life Care Transportation

						Lbn  G & S Transportation Service, Inc","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","425 S Fairfax Ave Suite 214 Los Angeles, Ca 90036-3541",Angeles,CA,323-939-1835,-,"G & S Transportation Service, Inc",Olga Shestenko - (treasurer),2/25/07,2/25/07,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1063832376.aspx,"Life Fleet

						Lbn  So Cal Medical Transportation, Inc","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","21 Bravo Ln Aliso Viejo, Ca 92656-2815",Viejo,CA,949-429-9296,-,"So Cal Medical Transportation, Inc",Roshan Abri - (president),4/25/14,4/25/14,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1134401094.aspx,"Life Saver

						Lbn  Life Saver Home Care & Wheelchair Transport Inc","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","1298 Distribution Way Vista, Ca 92081-8816",Vista,CA,760-744-0020,-,Life Saver Home Care & Wheelchair Transport Inc,Zaldy Balanquit - (president),9/15/11,9/15/11,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1922549880.aspx,"Life Star Medical Transport

						Lbn  Double Black Business Ventures Llc","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","3535 Farquhar Ave Ste 11 Los Alamitos, Ca 90720-3937",Alamitos,CA,310-702-5456,-,Double Black Business Ventures Llc,Jason Black - (president),3/13/17,3/13/17,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1083929574.aspx,Lifeboat14llc,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","218 Estates Dr Roseville, Ca 95678-2312",Roseville,CA,916-521-8665,-,Lifeboat14llc,Petrus Van Niekerk - (owner),8/9/10,8/9/10,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1629597299.aspx,"Lifecab, Llc","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","13732 Newport Ave, Suite #1 Tustin, Ca 92780",Ave,CA,(949) 214-8395,-,"Lifecab, Llc",Zain Ahmad - (manager),9/14/17,9/14/17,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1871923573.aspx,"Lifeline Medical Transportation

						Lbn  Lifeline Logistics Llc","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","2149 E Garvey Ave N Suite#a-2 West Covina, Ca 91791-1538",Covina,CA,909-979-4020,-,Lifeline Logistics Llc,Somiruwan Wanniarachchige - (managing Partner),11/15/13,11/15/13,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1225481617.aspx,"Lifeline Transportation

						Lbn  Lifeline Transportation Llc","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","6877 1/2 Amherst St San Diego, Ca 92115-3074",Diego,CA,619-552-5552,-,Lifeline Transportation Llc,Dhaha Nur - (president),7/20/16,7/20/16,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1730718479.aspx,Lifereach Transportation,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","3085 Jefferson Ave Yuba City, Ca 95993-8804",City,CA,415-583-6424,-,Lifereach Transportation,Rebecca Brazil - (owner),4/4/20,4/4/20,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1205322914.aspx,Lifesavers Transportation Llc,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","1515 Aurora Dr Ste 101b San Leandro, Ca 94577-3105",Leandro,CA,510-878-9000,-,Lifesavers Transportation Llc,Hani Totah - (vice President),7/5/18,7/5/18,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1700098969.aspx,"Lift Line

						Lbn  Community Bridges","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","519 Main St Watsonville, Ca 95076-4356",Watsonville,CA,831-688-8840,-,Community Bridges,Raymon Cancino - (ceo),5/3/07,5/3/07,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1932613098.aspx,Lightning Medical Transport,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","2333 Genevieve St San Bernardino, Ca 92405-3507",Bernardino,CA,909-233-3817,-,Lightning Medical Transport,Genie Corpuz - (marketing Assistant),11/28/17,11/28/17,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1427452853.aspx,Lightride Transportation Llc,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","1255 Taraval St Apt 205 San Francisco, Ca 94116-2459",Francisco,CA,415-706-4540,-,Lightride Transportation Llc,Sviatlana Siarheyeva - (owner),10/14/14,10/14/14,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1154788933.aspx,"Line Medical Transportation

						Lbn  Line Medical Transportation","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","519 W 42nd St # 1 Los Angeles, Ca 90037-2615",Angeles,CA,323-809-6645,-,Line Medical Transportation,Carlos Muralles - (owner),1/25/16,1/25/16,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1033771845.aspx,Link Medical Transport Llc,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","7850 White Ln Ste E312 Bakersfield, Ca 93309-7698",Bakersfield,CA,661-282-7117,-,Link Medical Transport Llc,Jennifer Loveless - (owner),7/1/19,7/1/19,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1366535403.aspx,Link Paratransit Corp.,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","10920 S La Cienega Blvd Inglewood, Ca 90304-1105",Inglewood,CA,310-549-3400,-,Link Paratransit Corp.,Ali Esmaeili - (president),10/2/06,10/2/06,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1730463068.aspx,"Lisa's Medical Transportation, Inc.","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","539 N Glenoaks Blvd Suite 207f Burbank, Ca 91502-3201",Burbank,CA,818-840-1111,-,"Lisa's Medical Transportation, Inc.",Arthur Mkrtchyan - (president & Ceo),10/5/11,10/5/11,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1235527250.aspx,"Live Well Medical Supplies, Inc","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","7338 Sycamore Canyon Blvd Suite 1 Riverside, Ca 92508-2334",Riverside,CA,951-656-3700,-,"Live Well Medical Supplies, Inc",Brian Sirko - (president/ceo),12/29/14,12/29/14,Org,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1962020016.aspx,Local Ride Transportation Llc,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","1429 Lemonwood Dr E Upland, Ca 91786-2540",Upland,CA,626-315-4410,-,Local Ride Transportation Llc,Helal Kassfy - (president),7/6/20,7/6/20,Org,Nemt
https://npidb.org/doctors/transportation_services/non-emergency-medical-transport-van_343900000x/1710476767.aspx,Cristal Loeranon-emergency Medical Transport (Van),"Profile for CRISTAL LOERA in APPLE VALLEY, CA.
					A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","15163 Tonikan Ct Apple Valley, Ca 92307-3707",Valley,CA,626-391-8372,-,-,s-Cristal Loeranon-emergency Medical Transport (Van)-Active,5/4/18,5/4/18,Sole,Nemt
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1437595477.aspx,Logic Ride Llc,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","23371 Mulholland Dr #416 Woodland Hills, Ca 91364-2734",Hills,CA,866-209-1737,-,Logic Ride Llc,Ross Barr - (ceo),5/16/13,5/16/13,Org,Nemt
