url,Company Name,Description,Address,city,State,Phone,Website,LBN Legal business name,Authorized official,Enumeration date,Last updated,OrganizationOrSole,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1770566184.aspx,Imperial Vems-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","319 S First Imperial, Tx 79743",Imperial,TX,915-536-2410,-,Imperial Vems,Shanna Worthington - (director),11/21/05,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1003067869.aspx,In Pulse Group Inc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","6111 Beverlyhill St Suite 20 Houston, Tx 77057-7636",Houston,TX,832-889-6443,-,In Pulse Group Inc,Mahmoud Eljamel - (owner),10/9/08,2/20/09,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1740304260.aspx,Inbound Homecourt Inc.-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","3600 N 23rd St Ste 307 Mcallen, Tx 78501-6081",Mcallen,TX,956-668-7788,-,Inbound Homecourt Inc.,Dora Perez - (director),3/19/07,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1477863645.aspx,"Incentive Care Ems

						Lbn Incentive Care Ems Inc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","15923 Val Vista Dr Houston, Tx 77083-3949",Houston,TX,916-320-1927,-,Incentive Care Ems Inc,Christopher Ehimen - (director),10/20/10,10/20/10,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1881868321.aspx,"Infinity Ems

						Lbn Infinity Ems Llc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","5645 Hillcroft Street Suite 602 Houston, Tx 77036-2289",Houston,TX,832-448-0205,-,Infinity Ems Llc,James Chaney - (owner),4/16/08,6/21/18,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1053788141.aspx,Inspiring Health-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1512 Osprey Dr Suite 106 Desoto, Tx 75115-8821",Desoto,TX,972-228-6640,-,Inspiring Health,Felicia Morgan - (director/owner),8/25/15,8/25/15,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1083912554.aspx,"Instamed Ems

						Lbn Savior Care Ems Inc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1108 Soldiers Field Dr Suite 350 Sugar Land, Tx 77479-4053",Land,TX,713-291-1752,-,Savior Care Ems Inc,Tariq Freitekh - (owner),3/8/11,4/21/17,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1518168061.aspx,Integhearty Ambulance Services-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1516 Osprey Dr Suite 206 Desoto, Tx 75115-2429",Desoto,TX,972-224-7017,-,Integhearty Ambulance Services,Vreitta Smith - (owner Director),5/31/07,6/5/08,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1083795488.aspx,Integrated Amb Services Inc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","10103 Fondren Rd Ste 471 Houston, Tx 77096-4671",Houston,TX,713-777-5911,-,Integrated Amb Services Inc,Tanya Toucheck - (billing Manager),10/18/06,10/29/07,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1447415062.aspx,"Integrity Ems

						Lbn Integrity Ems, Inc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","706 Cordell St Houston, Tx 77009-4613",Houston,TX,713-868-1400,-,"Integrity Ems, Inc",Shelton Sparks - (owner),7/23/08,6/22/09,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1679644835.aspx,"Integrity Ems

						Lbn Integrity Ems Inc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","706 Cordell St Houston, Tx 77009-4613",Houston,TX,713-868-1400,-,Integrity Ems Inc,Kolan Sparks - (operations Director),11/10/06,6/21/18,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1922392406.aspx,Intercity Ambulance For Emergency Medical Transport Llc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","2290 W Pike Blvd Weslaco, Tx 78596-4966",Weslaco,TX,956-592-7994,-,Intercity Ambulance For Emergency Medical Transport Llc,Mary Gentile - (authorized Official),6/2/11,12/14/11,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1912239765.aspx,"Intrepid Ems

						Lbn Jd & Dn Services Llc-E",-,"822 Lcr 828 Donie, Tx 75838",Donie,TX,903-208-0691,-,Jd & Dn Services Llc,Annitta Dobbs - (secretary),2/4/10,7/28/10,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1679556211.aspx,"Iraan Volunteer Fire Dept. & Ems

						Lbn City Of Iraan-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","509 E 6th St. Iraan, Tx 79744",Iraan,TX,432-639-2952,-,City Of Iraan,Cynthia Green - (director),11/29/05,6/16/08,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1275885931.aspx,"Itrans Ems, Llc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","500 Cordell St Houston, Tx 77009-4609",Houston,TX,713-863-9020,-,"Itrans Ems, Llc",Jesse Galvan - (ceo/owner),10/4/12,10/4/12,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1740258292.aspx,"Jacinto City Fire Dept

						Lbn City Of Jacinto City-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1126 Mercury Drive Jacinto City, Tx 77029",City,TX,713-674-1841,-,City Of Jacinto City,Lon Squyres - (city Manager),3/10/06,7/12/16,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1710261573.aspx,"Jackson County Hospital District Ems

						Lbn Jackson County Hospital District-E",-,"1013 S Wells St Edna, Tx 77957-4045",Edna,TX,361-782-7877,-,Jackson County Hospital District,Bill Jones - (chief Executive Officer),9/28/11,10/19/11,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/doctors/transportation_services/ambulance_341600000x/1427331735.aspx,Lillie R Jacksonambulance-E,"Profile for LILLIE R JACKSON in HOUSTON, TX.
					An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","600 Kenrick Dr Ste C26 Houston, Tx 77060-3698",Houston,TX,832-265-5753,-,-,s-Lillie R Jacksonambulance-E-Active,9/22/11,9/22/11,Sole,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/agencies/home-health_251e00000x/1942572268.aspx,Jadazch Balm Care Inc-E,"A public agency or private organization, or a subdivision of such an agency or organization, that is primarily engaged in providing skilled nursing services and other therapeutic services, such as physical therapy, speech-language pathology services, or occupational therapy, medical social services, and home health aide services. It has policies established by a professional group associated with the agency or organization (including at least one physician and one registered nurse) to govern the services and provides for supervision of such services by a physician or a registered nurse; maintains clinical records on all patients; is licensed in accordance with State or local law or is approved by the State or local licensing agency as meeting the licensing standards, where applicable; and meets other conditions found by the Secretary of Health and Human Services to be necessary for health and safety.","902 Grafton Garden Ln Fresno, Tx 77545-7172",Fresno,TX,281-455-5521,-,Jadazch Balm Care Inc,Christine Chioma - (president),2/1/12,10/4/12,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1679585616.aspx,"James O. Miller

						Lbn Start Ems-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","14910 Shingle Oak Dr Tomball, Tx 77377-3853",Tomball,TX,281-357-5056,-,Start Ems,Mark Miller - (director Of Operations),8/11/06,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1295030732.aspx,"Jana Ems

						Lbn Suarez Ambulance Service Llc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","4806 Geraldine St Seabrook, Tx 77586-2020",Seabrook,TX,713-384-9808,-,Suarez Ambulance Service Llc,Francisco Suarez - (owner/ceo),1/13/11,1/13/11,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1235598319.aspx,Jds Communications And Billing Serv-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1522 N Tower Rd Alamo, Tx 78516-6857",Alamo,TX,956-782-6696,-,Jds Communications And Billing Serv,Samuel Garza - (admin),2/17/16,2/17/16,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1023209582.aspx,"Jeff Davis County

						Lbn County Of Jeff Davis-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","201 W Court Ave Fort Davis, Tx 79734",Davis,TX,432-426-3791,-,County Of Jeff Davis,Vickie Fowler - (ems Director),8/8/07,4/19/12,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1437150554.aspx,Jeffrey R Lynn-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","8907 Endicott Houston, Tx 77096-2711",Houston,TX,713-661-4367,-,Jeffrey R Lynn,Jeffrey Lynn - (director Administration),8/10/05,6/24/08,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1174844351.aspx,"Jet Ems

						Lbn Swift Ems Inc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","11500 Northwest Fwy Suite 265 Houston, Tx 77092-6530",Houston,TX,281-822-0678,-,Swift Ems Inc,Itebite Agboneni - (ceo),6/22/10,6/22/10,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1932367018.aspx,"Jg Paratransit Services, Llc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","5218 Lost Cove Ln Spring, Tx 77373-7978",Spring,TX,281-235-5813,-,"Jg Paratransit Services, Llc",Mark Garcia - (owner/partner),5/27/08,8/5/10,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1326174087.aspx,Jic Ems Ambulance Service-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","9888 Bissonnet St Suite 411 Houston, Tx 77036-8247",Houston,TX,713-774-0305,-,Jic Ems Ambulance Service,Christine Onyeise - (ceo),2/26/07,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
